id,entity_type,name,description,official_url,repository_url,manufacturer,robot_type,physical_form,capabilities,payload,mobility,weight,operating_system,open_source,commercial_status,source_name,source_url,website_status,logo_status,quality_score,updated_at
robot:nbfigueroa/franka_interactive_controllers,robot,franka_interactive_controllers,"Control interface built on top of franka_ros that allows controlling the franka robot arm in several joint and Cartesian space impedance control schemes for interactive, safe and reactive (mostly DS-based) motion planning and learning. ",,https://github.com/nbfigueroa/franka_interactive_controllers,nbfigueroa,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:piggych/rl_arm_under_sparse_reward,robot,RL_arm_under_sparse_reward,A reinforcement learning project for robotic arm under sparse reward,,https://github.com/piggych/rl_arm_under_sparse_reward,PiggyCh,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:ongdexter/ar3_core,robot,ar3_core,Core software with ROS and MoveIt for the AR3 robotic arm,,https://github.com/ongdexter/ar3_core,ongdexter,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:meisben/easyeezybotarm,robot,easyEEZYbotARM,A python and arduino control library for the EEZYbotARM 3d printed robot arm (Includes 3-D kinematics for Mk1 and Mk2) ,,https://github.com/meisben/easyeezybotarm,meisben,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:thomashiemstra/fred,robot,fred,This my 3d printed robot arm project,,https://github.com/thomashiemstra/fred,thomashiemstra,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:t-kuhn/screwpicker,robot,ScrewPicker,A Raspberry Pi project for a small robotic arm capable of picking up screws and other metallic things,,https://github.com/t-kuhn/screwpicker,T-Kuhn,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:trzy/robot-arm,robot,robot-arm,Imitation learning with iPhone based teleoperation of a low-cost robot arm.,,https://github.com/trzy/robot-arm,trzy,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:kaymen99/robot-arm-control-with-rl,robot,Robot-arm-control-with-RL,Robot arm control using reinforcement learning algorithms : DDPG and TD3 with hindsight experience replay (HER),,https://github.com/kaymen99/robot-arm-control-with-rl,kaymen99,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:kelvinlaumiau/kinova7dof-mujoco,robot,Kinova7DoF-MuJoCo,"This project is based on a Kinova robotic arm URDF converted to an MJCF format for MuJoCo simulation. It integrates Pinocchio for dynamic computations and develops demos for kinematics, trajectory interpolation, and control. The goal is to create a MuJoCo-based, cross-platform equivalent of MoveIt! for comprehensive motion planning and control.",,https://github.com/kelvinlaumiau/kinova7dof-mujoco,KelvinLauMiau,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:arctos-robotics/ros,robot,ROS,ROS files for Arctos 3D printed robotic arm ,,https://github.com/arctos-robotics/ros,Arctos-Robotics,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:ustepper/ustepper-robotarm-rev3,robot,uStepper-RobotArm-Rev3,uStepper Robot Arm STL files and instruction Revision 3,,https://github.com/ustepper/ustepper-robotarm-rev3,uStepper,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:rahuloraj/robotic-arm---gesture-controlled,robot,Robotic-Arm---Gesture-Controlled,"Gesture-controlled robotic arm with pick-and-place functionality, utilizing a sensor-equipped glove for intuitive control, and outlines its hardware and software setup, testing procedures, and future 4-link expansion.",,https://github.com/rahuloraj/robotic-arm---gesture-controlled,rahuloraj,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:ariannagavioli/motion-planning-for-kuka-lbr,robot,Motion-Planning-for-KUKA-LBR,"🤖 A motion planning MATLAB & V-rep implementation for the KUKA LBR iiwa robotic arm, performing null-space reconfiguration for obstacle avoidance.",,https://github.com/ariannagavioli/motion-planning-for-kuka-lbr,ariannagavioli,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:aalmuzairee/squint,robot,squint," Squint: Fast Visual Reinforcement Learning for Sim-to-Real Robotics [PyTorch, SO-101 Robot Arm, ManiSkill3, Sim-to-Real] ",https://aalmuzairee.github.io/squint,https://github.com/aalmuzairee/squint,aalmuzairee,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,ACCESSIBLE_UNVERIFIED,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:iltlo/feetech_arm_control,robot,feetech_arm_control,ROS 2 MoveIt 2 control for a 6-DoF STS3215 servo robotic arm.,,https://github.com/iltlo/feetech_arm_control,iltlo,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:sergioskar/robotic-arm,robot,Robotic-Arm,"Kinematics, Dynamics, Trajectory planning and Control of a 4 degrees of freedom robotic arm with matlab robotic toolbox",,https://github.com/sergioskar/robotic-arm,SergiosKar,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:ycheng517/tabletop-handybot,robot,tabletop-handybot,A low-cost AI powered robotic arm assistant that listens to your voice commands and can carry out a variety of tabletop tasks.,,https://github.com/ycheng517/tabletop-handybot,ycheng517,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:yahboomtechnology/dofbot-jetson_nano,robot,dofbot-jetson_nano,Yahboom DOFBOT AI Vision Robotic Arm with ROS for Jetson NANO 4GB B01,https://category.yahboom.net/products/dofbot-jetson_nano,https://github.com/yahboomtechnology/dofbot-jetson_nano,YahboomTechnology,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,ACCESSIBLE_UNVERIFIED,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:wedesoft/arduino-sainsmart,robot,arduino-sainsmart,Arduino software to control SainsSmart 6-axis palletizing robot arm,,https://github.com/wedesoft/arduino-sainsmart,wedesoft,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:blackcoffeerobotics/bcr_arm,robot,bcr_arm,"bcr arm: A 7-DOF robotic arm simulation with ROS2 Control, MoveIt motion planning, and support for ROS2 Humble, ROS2 Jazzy, GZ Fortress, GZ Harmonic, and NVIDIA Isaac Sim",https://blackcoffeerobotics.com/robotics-engineering-blog,https://github.com/blackcoffeerobotics/bcr_arm,blackcoffeerobotics,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,ACCESSIBLE_UNVERIFIED,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:cxy1997/robotiq-ur5,robot,Robotiq-UR5,"Simulator of UR5 robotic arm with Robotiq gripper, built with MuJoCo",,https://github.com/cxy1997/robotiq-ur5,cxy1997,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:t-kuhn/esp32-microrobotarm,robot,ESP32-MicroRobotArm,Micro Robot Arm with ESP32 and 28BY-48 12V steppers,,https://github.com/t-kuhn/esp32-microrobotarm,T-Kuhn,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:cpezzato/panda_simulation,robot,panda_simulation,Package for the dynamic simulation of the Franka Emika Panda robot arm in Gazebo,,https://github.com/cpezzato/panda_simulation,cpezzato,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:smart-methods/arduino_robot_arm,robot,arduino_robot_arm,ROS packages to control an Arduino robot arm by using Moveit,,https://github.com/smart-methods/arduino_robot_arm,smart-methods,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:yudhisteer/digital-twin-of-anthropomorphic-robotic-arm,robot,Digital-Twin-of-Anthropomorphic-Robotic-Arm,"This project consists of research on a 6 degree of freedom robot. A 3D model of the robot has been made on Unity to demonstrate Forward and Inverse Kinematics. Important concepts in robotics like Singularities, Path planning and Motion Control are explained as well.",,https://github.com/yudhisteer/digital-twin-of-anthropomorphic-robotic-arm,yudhisteer,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:ustepper/robot-arm-rev-4,robot,Robot-Arm-Rev-4,STL files and instructions for uStepper Robot Arm Rev 4,,https://github.com/ustepper/robot-arm-rev-4,uStepper,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:mechamind-labs/franka_panda_color_sorting_robot,robot,Franka_Panda_Color_Sorting_Robot,"A ROS2 project for Pick and Place - Color Sorting, using Franka Panda 7DOF Robotic Arm with OpenCV for vision, MoveIt2 for planning, and Gazebo for simulation.",https://youtu.be/0N3B8FG0T1Y?si=bsWY4a-cfo7zbCBR,https://github.com/mechamind-labs/franka_panda_color_sorting_robot,MechaMind-Labs,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,ACCESSIBLE_UNVERIFIED,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:pham-tuan-binh/leslider,robot,leslider,A Simple Slider Add-on For SO101 Robot Arm,,https://github.com/pham-tuan-binh/leslider,pham-tuan-binh,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:gjcliff/frankateleop,robot,FrankaTeleop,Using Computer Vision and Machine Learning to Move the Franka Panda Robot Arm with Teleoperation,,https://github.com/gjcliff/frankateleop,gjcliff,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:asoutherncat/robot-arm-sim,robot,robot-arm-sim,robot arm simulate,https://robot-arm-sim.vercel.app,https://github.com/asoutherncat/robot-arm-sim,ASouthernCat,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,ACCESSIBLE_UNVERIFIED,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:leesweqq/ur5_grasp_object_pybullet,robot,ur5_grasp_object_pybullet,"This project simulates a UR5 robotic arm with a Robotiq 85 gripper, performing autonomous object grasping and placement tasks in the PyBullet environment.",,https://github.com/leesweqq/ur5_grasp_object_pybullet,leesweqq,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:leesweqq/drl_peg-in-hole_ur5,robot,DRL_Peg-in-Hole_UR5,"A Deep Reinforcement Learning environment for simulating a UR5 robotic arm performing a peg-in-hole insertion task using visual feedback. Built with PyBullet and Gymnasium, it supports eye-in-hand visual servoing with a camera mounted on the robot's end-effector.",,https://github.com/leesweqq/drl_peg-in-hole_ur5,leesweqq,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:ian-chuang/homestri-ur5e-rl,robot,homestri-ur5e-rl,"A Mujoco Gymnasium Environment for manipulating flexible objects with a UR5e robot arm and Robotiq 2F-85 gripper. Experiment with joint effort, velocity, position, and operational space controllers. Teleoperate in task space and visualize in GUI. Note: Experimental, not actively maintained.",,https://github.com/ian-chuang/homestri-ur5e-rl,ian-chuang,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:tanyuan/braccio-ik-unity,robot,braccio-ik-unity,Braccio robotic arm simulator with IK (inverse kinematics) and controller via Serial in Unity.,,https://github.com/tanyuan/braccio-ik-unity,tanyuan,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:sahilrajpurkar03/nlp-pnp-robotic-arm,robot,nlp-pnp-robotic-arm,"SPARC is an intelligent ROS2 Humble-based pick-and-place robotic system integrating MoveIt, YOLOv8-OBB, and Isaac Sim. It enables real-time object detection, motion planning for Franka Panda and UR5 arms, and natural language control via an Ollama-powered chatbot—making robotic manipulation smart, interactive, and human-friendly.",,https://github.com/sahilrajpurkar03/nlp-pnp-robotic-arm,sahilrajpurkar03,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
robot:jangtrinh/design-os-3d-blender,robot,design-os-3d-blender,"AI-agent operating system for Blender 5.2: skills, verified bpy knowledge base, AGENT_OK/AGENT_FAIL execution contract, production gate for 3D-printable parts, robot-arm demo",,https://github.com/jangtrinh/design-os-3d-blender,jangtrinh,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22robotic+arm%22+in%3Aname%2Cdescription+stars%3A%3E5,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881555+00:00
